patient,metric,strategy,delta,rep
P6,score_Proliferation,contiguous,0.0042960457182795566,47.0
P6,score_T_cell_activity,contiguous,0.003648245548466997,47.0
P6,score_Myeloid_inflammation,contiguous,0.3707527831112794,47.0
P6,tumour_immune_contact,contiguous,,47.0
P6,frac_Tumour,contiguous,0.0,48.0
P6,frac_Immune,contiguous,0.17006802721088435,48.0
P6,score_Estrogen_response,contiguous,-0.28646689707585105,48.0
P6,score_Proliferation,contiguous,-0.015577850228940007,48.0
P6,score_T_cell_activity,contiguous,0.009325759993790629,48.0
P6,score_Myeloid_inflammation,contiguous,0.24687661564442812,48.0
P6,tumour_immune_contact,contiguous,,48.0
P6,frac_Tumour,contiguous,0.0,49.0
P6,frac_Immune,contiguous,0.013605442176870748,49.0
P6,score_Estrogen_response,contiguous,-0.46241373824274745,49.0
P6,score_Proliferation,contiguous,0.011387126009210168,49.0
P6,score_T_cell_activity,contiguous,-0.0003898644452075456,49.0
P6,score_Myeloid_inflammation,contiguous,0.10834488078097443,49.0
P6,tumour_immune_contact,contiguous,,49.0
P6,frac_Tumour,contiguous,0.0,50.0
P6,frac_Immune,contiguous,0.29931972789115646,50.0
P6,score_Estrogen_response,contiguous,-0.3300195013401536,50.0
P6,score_Proliferation,contiguous,-0.0009842213008409168,50.0
P6,score_T_cell_activity,contiguous,-0.0036230923155691507,50.0
P6,score_Myeloid_inflammation,contiguous,0.30320979532915143,50.0
P6,tumour_immune_contact,contiguous,,50.0
P6,frac_Tumour,contiguous,0.0,51.0
P6,frac_Immune,contiguous,0.5102040816326531,51.0
P6,score_Estrogen_response,contiguous,-0.3320802176828903,51.0
P6,score_Proliferation,contiguous,0.0007984068320722,51.0
P6,score_T_cell_activity,contiguous,0.006987497439138693,51.0
P6,score_Myeloid_inflammation,contiguous,0.33221711446059576,51.0
P6,tumour_immune_contact,contiguous,,51.0
P6,frac_Tumour,contiguous,0.0,52.0
P6,frac_Immune,contiguous,0.05442176870748299,52.0
P6,score_Estrogen_response,contiguous,-0.4712829061098366,52.0
P6,score_Proliferation,contiguous,-0.00045820306488175266,52.0
P6,score_T_cell_activity,contiguous,0.006216738576791725,52.0
P6,score_Myeloid_inflammation,contiguous,0.1784321462592532,52.0
P6,tumour_immune_contact,contiguous,,52.0
P6,frac_Tumour,contiguous,0.0,53.0
P6,frac_Immune,contiguous,0.2585034013605442,53.0
P6,score_Estrogen_response,contiguous,-0.48308809426472976,53.0
P6,score_Proliferation,contiguous,0.004585531403958935,53.0
P6,score_T_cell_activity,contiguous,-0.0056090048080260115,53.0
P6,score_Myeloid_inflammation,contiguous,0.284460200351691,53.0
P6,tumour_immune_contact,contiguous,,53.0
P6,frac_Tumour,contiguous,0.0,54.0
P6,frac_Immune,contiguous,0.23809523809523808,54.0
P6,score_Estrogen_response,contiguous,-0.46222897950045244,54.0
P6,score_Proliferation,contiguous,0.010532010123302609,54.0
P6,score_T_cell_activity,contiguous,-0.003913302310046271,54.0
P6,score_Myeloid_inflammation,contiguous,0.24980930541995897,54.0
P6,tumour_immune_contact,contiguous,,54.0
P6,frac_Tumour,contiguous,0.0,55.0
P6,frac_Immune,contiguous,0.391156462585034,55.0
P6,score_Estrogen_response,contiguous,-0.43968855026774456,55.0
P6,score_Proliferation,contiguous,-0.004628306297488223,55.0
P6,score_T_cell_activity,contiguous,-0.005527526706999596,55.0
P6,score_Myeloid_inflammation,contiguous,0.4124510175487854,55.0
P6,tumour_immune_contact,contiguous,,55.0
P6,frac_Tumour,contiguous,0.0,56.0
P6,frac_Immune,contiguous,0.6122448979591837,56.0
P6,score_Estrogen_response,contiguous,-0.3762312168880274,56.0
P6,score_Proliferation,contiguous,-0.005516316562282796,56.0
P6,score_T_cell_activity,contiguous,0.009751589751209983,56.0
P6,score_Myeloid_inflammation,contiguous,0.3382843453080129,56.0
P6,tumour_immune_contact,contiguous,,56.0
P6,frac_Tumour,contiguous,0.0,57.0
P6,frac_Immune,contiguous,0.3197278911564626,57.0
P6,score_Estrogen_response,contiguous,-0.4868099415535808,57.0
P6,score_Proliferation,contiguous,0.003697252652677551,57.0
P6,score_T_cell_activity,contiguous,-0.00841238372519648,57.0
P6,score_Myeloid_inflammation,contiguous,0.32177672241589067,57.0
P6,tumour_immune_contact,contiguous,,57.0
P6,frac_Tumour,contiguous,0.0,58.0
P6,frac_Immune,contiguous,0.17006802721088435,58.0
P6,score_Estrogen_response,contiguous,-0.3982088780850797,58.0
P6,score_Proliferation,contiguous,-0.003004921417928336,58.0
P6,score_T_cell_activity,contiguous,-0.004369415502750736,58.0
P6,score_Myeloid_inflammation,contiguous,0.24193860596482097,58.0
P6,tumour_immune_contact,contiguous,,58.0
P6,frac_Tumour,contiguous,0.0,59.0
P6,frac_Immune,contiguous,0.4013605442176871,59.0
P6,score_Estrogen_response,contiguous,-0.4515148491945682,59.0
P6,score_Proliferation,contiguous,0.0020042319484308473,59.0
P6,score_T_cell_activity,contiguous,-0.00574748913542038,59.0
P6,score_Myeloid_inflammation,contiguous,0.3918453491220669,59.0
P6,tumour_immune_contact,contiguous,,59.0
P6,frac_Tumour,contiguous,0.0,60.0
P6,frac_Immune,contiguous,0.5136054421768708,60.0
P6,score_Estrogen_response,contiguous,-0.4293091150427696,60.0
P6,score_Proliferation,contiguous,0.010562444406301798,60.0
P6,score_T_cell_activity,contiguous,-0.00044924812230101206,60.0
P6,score_Myeloid_inflammation,contiguous,0.36769459731493104,60.0
P6,tumour_immune_contact,contiguous,,60.0
P6,frac_Tumour,contiguous,0.0,61.0
P6,frac_Immune,contiguous,0.02040816326530612,61.0
P6,score_Estrogen_response,contiguous,-0.02335259050907318,61.0
P6,score_Proliferation,contiguous,-0.012700229908198184,61.0
P6,score_T_cell_activity,contiguous,-0.009071114986921237,61.0
P6,score_Myeloid_inflammation,contiguous,0.08217639324384712,61.0
P6,tumour_immune_contact,contiguous,,61.0
P6,frac_Tumour,contiguous,0.0,62.0
P6,frac_Immune,contiguous,0.16666666666666666,62.0
P6,score_Estrogen_response,contiguous,-0.46668626056884127,62.0
P6,score_Proliferation,contiguous,0.0034789920218136865,62.0
P6,score_T_cell_activity,contiguous,-0.0040866999010424,62.0
P6,score_Myeloid_inflammation,contiguous,0.20046100784205367,62.0
P6,tumour_immune_contact,contiguous,,62.0
P6,frac_Tumour,contiguous,0.0,63.0
P6,frac_Immune,contiguous,0.25170068027210885,63.0
P6,score_Estrogen_response,contiguous,-0.44928427238613694,63.0
P6,score_Proliferation,contiguous,0.012738746333014129,63.0
P6,score_T_cell_activity,contiguous,-0.002672742744385484,63.0
P6,score_Myeloid_inflammation,contiguous,0.2584867424925516,63.0
P6,tumour_immune_contact,contiguous,,63.0
P6,frac_Tumour,contiguous,0.0,64.0
P6,frac_Immune,contiguous,0.272108843537415,64.0
P6,score_Estrogen_response,contiguous,0.07554988824690911,64.0
P6,score_Proliferation,contiguous,-0.004920916372145653,64.0
P6,score_T_cell_activity,contiguous,-0.02438921158602843,64.0
P6,score_Myeloid_inflammation,contiguous,0.17276519257658537,64.0
P6,tumour_immune_contact,contiguous,,64.0
P6,frac_Tumour,contiguous,0.0,65.0
P6,frac_Immune,contiguous,0.05782312925170068,65.0
P6,score_Estrogen_response,contiguous,-0.46997292410568603,65.0
P6,score_Proliferation,contiguous,0.001619317742432058,65.0
P6,score_T_cell_activity,contiguous,0.006024400532307735,65.0
P6,score_Myeloid_inflammation,contiguous,0.1845407124609479,65.0
P6,tumour_immune_contact,contiguous,,65.0
P6,frac_Tumour,contiguous,0.0,66.0
P6,frac_Immune,contiguous,0.08163265306122448,66.0
P6,score_Estrogen_response,contiguous,0.153846891463172,66.0
P6,score_Proliferation,contiguous,-0.008198151261357763,66.0
P6,score_T_cell_activity,contiguous,-0.023640078471072523,66.0
P6,score_Myeloid_inflammation,contiguous,0.07914183268857536,66.0
P6,tumour_immune_contact,contiguous,,66.0
P6,frac_Tumour,contiguous,0.0,67.0
P6,frac_Immune,contiguous,0.04421768707482993,67.0
P6,score_Estrogen_response,contiguous,-0.452481379853348,67.0
P6,score_Proliferation,contiguous,0.013166629386191467,67.0
P6,score_T_cell_activity,contiguous,-0.0025223836380747038,67.0
P6,score_Myeloid_inflammation,contiguous,0.19892504106805203,67.0
P6,tumour_immune_contact,contiguous,,67.0
P6,frac_Tumour,contiguous,0.0,68.0
P6,frac_Immune,contiguous,0.18027210884353742,68.0
P6,score_Estrogen_response,contiguous,-0.4606572325128139,68.0
P6,score_Proliferation,contiguous,0.017088204076906453,68.0
P6,score_T_cell_activity,contiguous,0.010005149144770402,68.0
P6,score_Myeloid_inflammation,contiguous,0.1628105433208486,68.0
P6,tumour_immune_contact,contiguous,,68.0
P6,frac_Tumour,contiguous,0.0,69.0
P6,frac_Immune,contiguous,0.5102040816326531,69.0
P6,score_Estrogen_response,contiguous,-0.5003533563057997,69.0
P6,score_Proliferation,contiguous,0.006061192515755999,69.0
P6,score_T_cell_activity,contiguous,0.02073006558343024,69.0
P6,score_Myeloid_inflammation,contiguous,0.44474755432098323,69.0
P6,tumour_immune_contact,contiguous,,69.0
P6,frac_Tumour,contiguous,0.0,70.0
P6,frac_Immune,contiguous,0.1326530612244898,70.0
P6,score_Estrogen_response,contiguous,0.08447233982268659,70.0
P6,score_Proliferation,contiguous,-0.006312259093028345,70.0
P6,score_T_cell_activity,contiguous,-0.022334065759431105,70.0
P6,score_Myeloid_inflammation,contiguous,0.09718486465680241,70.0
P6,tumour_immune_contact,contiguous,,70.0
P6,frac_Tumour,contiguous,0.0,71.0
P6,frac_Immune,contiguous,0.08503401360544217,71.0
P6,score_Estrogen_response,contiguous,-0.46075284283900975,71.0
P6,score_Proliferation,contiguous,0.00992937383332761,71.0
P6,score_T_cell_activity,contiguous,0.007385879695989005,71.0
P6,score_Myeloid_inflammation,contiguous,0.09919810216848543,71.0
P6,tumour_immune_contact,contiguous,,71.0
P6,frac_Tumour,contiguous,0.0,72.0
P6,frac_Immune,contiguous,0.35374149659863946,72.0
P6,score_Estrogen_response,contiguous,-0.3842590342562256,72.0
P6,score_Proliferation,contiguous,-0.0076247975872217105,72.0
P6,score_T_cell_activity,contiguous,0.0019260889570115562,72.0
P6,score_Myeloid_inflammation,contiguous,0.3601656496408961,72.0
P6,tumour_immune_contact,contiguous,,72.0
P6,frac_Tumour,contiguous,0.0,73.0
P6,frac_Immune,contiguous,0.16326530612244897,73.0
P6,score_Estrogen_response,contiguous,-0.4010121875622611,73.0
P6,score_Proliferation,contiguous,-0.007505477501962188,73.0
P6,score_T_cell_activity,contiguous,0.014004386026185537,73.0
P6,score_Myeloid_inflammation,contiguous,0.24663906773568592,73.0
P6,tumour_immune_contact,contiguous,,73.0
P6,frac_Tumour,contiguous,0.0,74.0
P6,frac_Immune,contiguous,0.3843537414965986,74.0
P6,score_Estrogen_response,contiguous,-0.5181763534660039,74.0
P6,score_Proliferation,contiguous,0.0007526190879663932,74.0
P6,score_T_cell_activity,contiguous,-0.008318905118247157,74.0
P6,score_Myeloid_inflammation,contiguous,0.5121674801662666,74.0
P6,tumour_immune_contact,contiguous,,74.0
P6,frac_Tumour,contiguous,0.0,75.0
P6,frac_Immune,contiguous,0.4931972789115646,75.0
P6,score_Estrogen_response,contiguous,-0.46935158438054303,75.0
P6,score_Proliferation,contiguous,-0.0006915933522237379,75.0
P6,score_T_cell_activity,contiguous,0.008750647383482277,75.0
P6,score_Myeloid_inflammation,contiguous,0.49647930018234526,75.0
P6,tumour_immune_contact,contiguous,,75.0
P6,frac_Tumour,contiguous,0.0,76.0
P6,frac_Immune,contiguous,0.4013605442176871,76.0
P6,score_Estrogen_response,contiguous,-0.027165605898470335,76.0
P6,score_Proliferation,contiguous,0.007862007642278868,76.0
P6,score_T_cell_activity,contiguous,-0.022216895824883755,76.0
P6,score_Myeloid_inflammation,contiguous,0.23344199286373754,76.0
P6,tumour_immune_contact,contiguous,,76.0
P6,frac_Tumour,contiguous,0.0,77.0
P6,frac_Immune,contiguous,0.30272108843537415,77.0
P6,score_Estrogen_response,contiguous,-0.321067022208935,77.0
P6,score_Proliferation,contiguous,-0.0019096896126697405,77.0
P6,score_T_cell_activity,contiguous,-0.003353803371502036,77.0
P6,score_Myeloid_inflammation,contiguous,0.2999508355165478,77.0
P6,tumour_immune_contact,contiguous,,77.0
P6,frac_Tumour,contiguous,0.0,78.0
P6,frac_Immune,contiguous,0.5102040816326531,78.0
P6,score_Estrogen_response,contiguous,-0.3320802176828903,78.0
P6,score_Proliferation,contiguous,0.0007984068320722,78.0
P6,score_T_cell_activity,contiguous,0.006987497439138693,78.0
P6,score_Myeloid_inflammation,contiguous,0.33221711446059576,78.0
P6,tumour_immune_contact,contiguous,,78.0
P6,frac_Tumour,contiguous,0.0,79.0
P6,frac_Immune,contiguous,0.3231292517006803,79.0
P6,score_Estrogen_response,contiguous,-0.4572447203510332,79.0
P6,score_Proliferation,contiguous,0.016568589605171397,79.0
P6,score_T_cell_activity,contiguous,0.0016116858912776726,79.0
P6,score_Myeloid_inflammation,contiguous,0.3527367414318322,79.0
P6,tumour_immune_contact,contiguous,,79.0
P6,frac_Tumour,contiguous,0.0,80.0
P6,frac_Immune,contiguous,0.05102040816326531,80.0
P6,score_Estrogen_response,contiguous,-0.4510262358568009,80.0
P6,score_Proliferation,contiguous,0.018170171448297787,80.0
P6,score_T_cell_activity,contiguous,-0.0013317972968122488,80.0
P6,score_Myeloid_inflammation,contiguous,0.20071140456130132,80.0
P6,tumour_immune_contact,contiguous,,80.0
P6,frac_Tumour,contiguous,0.0,81.0
P6,frac_Immune,contiguous,0.2653061224489796,81.0
P6,score_Estrogen_response,contiguous,-0.48523800636635794,81.0
P6,score_Proliferation,contiguous,0.005443261694205323,81.0
P6,score_T_cell_activity,contiguous,-0.00444236159631491,81.0
P6,score_Myeloid_inflammation,contiguous,0.290905645133455,81.0
P6,tumour_immune_contact,contiguous,,81.0
P6,frac_Tumour,contiguous,0.0,82.0
P6,frac_Immune,contiguous,0.4557823129251701,82.0
P6,score_Estrogen_response,contiguous,-0.12447808934097462,82.0
P6,score_Proliferation,contiguous,0.007335134372959872,82.0
P6,score_T_cell_activity,contiguous,-0.011519417123459365,82.0
P6,score_Myeloid_inflammation,contiguous,0.2571497474548537,82.0
P6,tumour_immune_contact,contiguous,,82.0
P6,frac_Tumour,contiguous,0.0,83.0
P6,frac_Immune,contiguous,0.35374149659863946,83.0
P6,score_Estrogen_response,contiguous,-0.515079060067899,83.0
P6,score_Proliferation,contiguous,0.005162097476507262,83.0
P6,score_T_cell_activity,contiguous,-0.004928937375220392,83.0
P6,score_Myeloid_inflammation,contiguous,0.4717562732665253,83.0
P6,tumour_immune_contact,contiguous,,83.0
P6,frac_Tumour,contiguous,0.0,84.0
P6,frac_Immune,contiguous,0.35034013605442177,84.0
P6,score_Estrogen_response,contiguous,-0.5131134373502968,84.0
P6,score_Proliferation,contiguous,-0.0013687642537006687,84.0
P6,score_T_cell_activity,contiguous,-0.0006100976342202821,84.0
P6,score_Myeloid_inflammation,contiguous,0.5376627043668684,84.0
P6,tumour_immune_contact,contiguous,,84.0
P6,frac_Tumour,contiguous,0.0,85.0
P6,frac_Immune,contiguous,0.05102040816326531,85.0
P6,score_Estrogen_response,contiguous,0.04314549175624327,85.0
P6,score_Proliferation,contiguous,-0.007633379243669054,85.0
P6,score_T_cell_activity,contiguous,-0.014712993455932607,85.0
P6,score_Myeloid_inflammation,contiguous,0.08211312031259342,85.0
P6,tumour_immune_contact,contiguous,,85.0
P6,frac_Tumour,contiguous,0.0,86.0
P6,frac_Immune,contiguous,0.46598639455782315,86.0
P6,score_Estrogen_response,contiguous,-0.09818619418690305,86.0
P6,score_Proliferation,contiguous,0.00700406492297071,86.0
P6,score_T_cell_activity,contiguous,-0.01413296499939506,86.0
P6,score_Myeloid_inflammation,contiguous,0.24051988192619458,86.0
P6,tumour_immune_contact,contiguous,,86.0
P6,frac_Tumour,contiguous,0.0,87.0
P6,frac_Immune,contiguous,0.47278911564625853,87.0
P6,score_Estrogen_response,contiguous,-0.5094122588465363,87.0
P6,score_Proliferation,contiguous,0.010707058397009802,87.0
P6,score_T_cell_activity,contiguous,-0.00588961623463406,87.0
P6,score_Myeloid_inflammation,contiguous,0.5334122475440115,87.0
P6,tumour_immune_contact,contiguous,,87.0
P6,frac_Tumour,contiguous,0.0,88.0
P6,frac_Immune,contiguous,0.3469387755102041,88.0
P6,score_Estrogen_response,contiguous,-0.4377516089850332,88.0
P6,score_Proliferation,contiguous,0.004095840518977368,88.0
P6,score_T_cell_activity,contiguous,-0.008576353391596021,88.0
P6,score_Myeloid_inflammation,contiguous,0.3266307527736278,88.0
P6,tumour_immune_contact,contiguous,,88.0
P6,frac_Tumour,contiguous,0.0,89.0
P6,frac_Immune,contiguous,0.4013605442176871,89.0
P6,score_Estrogen_response,contiguous,-0.07662473693395555,89.0
P6,score_Proliferation,contiguous,0.007421909408504462,89.0
P6,score_T_cell_activity,contiguous,-0.011938456075517486,89.0
P6,score_Myeloid_inflammation,contiguous,0.2458717306026332,89.0
P6,tumour_immune_contact,contiguous,,89.0
P6,frac_Tumour,contiguous,0.0,90.0
P6,frac_Immune,contiguous,0.14285714285714285,90.0
P6,score_Estrogen_response,contiguous,-0.4612049212391861,90.0
P6,score_Proliferation,contiguous,0.0157759443459327,90.0
P6,score_T_cell_activity,contiguous,0.009495501709041359,90.0
P6,score_Myeloid_inflammation,contiguous,0.16466502051833068,90.0
P6,tumour_immune_contact,contiguous,,90.0
P6,frac_Tumour,contiguous,0.0,91.0
P6,frac_Immune,contiguous,0.07142857142857142,91.0
P6,score_Estrogen_response,contiguous,-0.45121307985765324,91.0
P6,score_Proliferation,contiguous,0.01826666298839781,91.0
P6,score_T_cell_activity,contiguous,-0.0022401789872021106,91.0
P6,score_Myeloid_inflammation,contiguous,0.2077736445013126,91.0
P6,tumour_immune_contact,contiguous,,91.0
P6,frac_Tumour,contiguous,0.0,92.0
P6,frac_Immune,contiguous,0.2789115646258503,92.0
P6,score_Estrogen_response,contiguous,-0.43241332561089,92.0
P6,score_Proliferation,contiguous,-0.004284712464090376,92.0
P6,score_T_cell_activity,contiguous,0.014981379707362082,92.0
P6,score_Myeloid_inflammation,contiguous,0.38755578108095684,92.0
P6,tumour_immune_contact,contiguous,,92.0
P6,frac_Tumour,contiguous,0.0,93.0
P6,frac_Immune,contiguous,0.391156462585034,93.0
P6,score_Estrogen_response,contiguous,-0.32177719481343575,93.0
P6,score_Proliferation,contiguous,-0.005031371117989763,93.0
P6,score_T_cell_activity,contiguous,0.007572785497822218,93.0
P6,score_Myeloid_inflammation,contiguous,0.34038616105059727,93.0
P6,tumour_immune_contact,contiguous,,93.0
P6,frac_Tumour,contiguous,0.0,94.0
P6,frac_Immune,contiguous,0.40476190476190477,94.0
P6,score_Estrogen_response,contiguous,-0.22454325178995335,94.0
P6,score_Proliferation,contiguous,0.0009690670983321008,94.0
P6,score_T_cell_activity,contiguous,-0.01857148613475033,94.0
P6,score_Myeloid_inflammation,contiguous,0.23762863306772136,94.0
P6,tumour_immune_contact,contiguous,,94.0
P6,frac_Tumour,contiguous,0.0,95.0
P6,frac_Immune,contiguous,0.35374149659863946,95.0
P6,score_Estrogen_response,contiguous,-0.5101769486659526,95.0
P6,score_Proliferation,contiguous,0.0014665049841614836,95.0
P6,score_T_cell_activity,contiguous,0.017030825982266518,95.0
P6,score_Myeloid_inflammation,contiguous,0.49151757665521556,95.0
P6,tumour_immune_contact,contiguous,,95.0
