gene,mean,median,I_Q25,count
TMCC3,0.000625651535514486,-0.005015876484721801,-0.007921068077055338,14
IPO4,0.0006228751715954603,-0.002147593945779355,-0.005607257802930799,14
TRHDE,0.000620454907809805,-0.002199582202942323,-0.004015366636477085,14
APCDD1L,0.0006189183723906112,-0.0020541149922339865,-0.004369433332699039,14
IL26,0.0006174387987208937,-0.0011390224265261542,,11
CEACAM4,0.0006151624196476212,-0.0008558044363886136,,12
TMSB15B,0.0006102020197068082,-0.0044599144143784245,-0.007510505335554656,14
FAM131C,0.0006099247022243355,-0.0021658077926911944,,13
MARCH3,0.0005995494246745717,0.002306737777153941,-0.0021908551015468623,14
SPINK2,0.0005965819291330789,-0.002322542531911382,-0.0032756577080321806,14
TVP23A,0.0005957575663360932,-0.002445088651833261,,12
SLC13A3,0.0005923585079245847,-0.0026474593577863062,,12
MYH7B,0.0005916770077092854,-0.0027445712796066992,-0.004161710097253118,14
ABHD12B,0.000590045897391723,-0.0014574717345660995,,11
RAB6B,0.0005892818551978841,-0.007356130618027447,,13
SLC22A24,0.0005871439192320809,-0.0013133658421764524,,10
GCNT1,0.000586124762290299,-0.003287593686716996,-0.005673974820344953,14
CASP8AP2,0.0005848351382562669,-0.005174369619437446,-0.009561579052288757,14
HHLA1,0.0005777520482854778,-0.0014243320245545493,,13
ALDOB,0.0005761665319742286,-0.0008653207186417449,,12
AL032819.3,0.0005758323198467031,-0.003374448436746323,-0.0066817573978690025,14
TNNT2,0.0005743768148310029,-0.002409583110092366,,13
UFSP1,0.0005651348629958949,-0.0041629588703338705,,13
CPZ,0.0005589432591091599,-0.002247189967693238,,12
SHD,0.000556860614448879,-0.0025761884416836906,,11
HIC2,0.0005558457157374679,-0.00015255325584058108,-0.008209059860141773,14
UBE2D1,0.0005533985751235186,-0.004520407865307524,-0.009671559343238226,14
TRPV3,0.0005531628958119779,-0.0023330978013803142,,13
OMP,0.0005493424870893947,-0.0017367398910281865,,11
RIMS3,0.0005488176691031041,-0.0033433717863685375,-0.005232794450231094,14
PCDHAC1,0.0005480216872971579,-0.001584486284151723,,13
FSIP2,0.0005441767419896341,-0.0015073673283210371,,13
PERM1,0.0005430397902212845,-0.0019844844609592195,,12
DMC1,0.0005401743005767138,-0.0021694601224947086,,12
CTF1,0.0005381806966499082,-0.002707742926327241,-0.006800368842366043,14
ARHGAP20,0.0005377426996427496,-0.001154886740235573,-0.004130444776006003,14
ANO3,0.0005355703736170161,-0.002062378417822014,,12
IL17D,0.0005320408967272567,-0.004918080531390077,,13
KRT78,0.000531714405382037,-0.0016085584971790654,,13
ZNF852,0.000529498000675015,-0.0018242084261286323,-0.006134450629520496,14
EFCAB9,0.0005234074583027425,-0.0014303519247944292,,10
FOXD1,0.0005231687944088818,-0.0034965220277240767,,13
WFIKKN2,0.0005189607323035575,-0.0014629786901096766,,13
PCDHB3,0.0005183189279954966,-0.0033077575774302865,-0.005792139919913619,14
PKDREJ,0.0005138299947622139,-0.001618440512793628,,12
SYPL2,0.0005136333799268397,-0.0028587865446968157,-0.0034548134473961736,14
TTC9B,0.0005085125162200351,-0.0006025648790926052,,10
USP49,0.0005080690606352545,-0.0017336130769244444,-0.00899728557838986,14
ZNF280B,0.00050534297442746,-0.0018688814166751408,,13
NRG4,0.0005035167367481435,-0.0008657295354146906,,11
C3orf85,0.0004999188839862676,-0.0014903474814137421,,11
SPINK5,0.0004994656704432634,-0.0010994738057399785,,12
TEX44,0.0004962124472247431,-0.001614021819865127,,12
TRPC3,0.0004930686191090452,-0.0018241058564165424,,13
FAM217A,0.0004918786580126252,-0.001239544061378977,,13
OR52E2,0.000491493248397801,-0.002275242180077241,,11
MIXL1,0.0004886141826100723,-0.0034028202169733785,,13
HHIPL2,0.0004879181848463211,-0.004307093052206269,,12
ASIP,0.0004857946551442863,-0.0025146328174224927,,12
CST11,0.000483455500194932,-0.001804103907031339,,11
MYRIP,0.00047999169701915895,-0.0020971222665632306,-0.006044583351403815,14
LEMD1,0.00047981082996167876,-0.002340332609228087,,12
C8orf88,0.0004783226534642934,-0.004894191790615122,,13
KRT13,0.00047438822374808187,-0.0033852170329459154,-0.006289152722731404,14
GMNC,0.0004711380647229512,-0.0015155526012144427,,12
LURAP1,0.00047035512443914187,-0.004079773219614724,-0.005476615827542085,14
SAMD13,0.00046806076005327603,-0.00153580252257727,,13
RMDN2,0.00046648282030142325,-0.0005000884651246073,-0.00980690440739825,14
HIST1H1A,0.0004654663233387585,-0.0024923674094209083,-0.005162079253779455,14
NLRP10,0.000464389584667327,-0.002218311436977217,,13
PRDM5,0.0004629850646474973,-0.004049291139246526,-0.008962462101909395,14
CHODL,0.0004580380567917073,-0.0009305032312396184,,10
B3GALT2,0.00045619114839432075,-0.0023615959680381494,,13
GNA12,0.000454859305772591,0.0011773320920992832,-0.005499857554529697,14
OR2I1P,0.00045173446239439146,-0.003054968330951651,,13
FICD,0.0004503352700406125,-0.0023177977188089983,-0.007750012608154244,14
CCDC38,0.00044839656221992805,-0.0016675808519355114,,13
FGF16,0.0004412645932940078,-0.0016833266850919057,-0.0034719385560598496,14
BPIFC,0.00043974123052119285,-0.001462846929991472,,12
FAM189A1,0.00043932249025088944,-0.002187636308951835,,13
TMEM272,0.0004364910214199746,-0.0030367632627433284,-0.0034806223522709993,14
KRTAP2-3,0.00043608684091433,-0.003200107351685943,,12
RAG2,0.00043483757600221526,-0.001137269960826756,,11
TAS2R8,0.00043443702282027147,-0.0015594421740824757,,12
CCDC190,0.0004316751799186831,-0.0012110865174391268,,12
PRAMEF20,0.0004275680246859338,-0.0017289794005512136,,12
C17orf113,0.00042715158240900835,-0.003318102347951795,-0.00750512625090784,14
CLIP3,0.000424619525764649,-0.0011065120193443484,-0.005970063756782388,14
HSPB3,0.00042245124848304557,-0.0016525790121440247,,9
LKAAEAR1,0.0004219741893777878,-0.0024050346292927125,,13
CHRNA5,0.0004212024311126582,-0.0020180720155041814,,13
RFX6,0.0004196867633351163,-0.0022106308244912347,,12
HOXD3,0.0004191766832707244,-0.0033142937244976358,-0.008776705782450388,14
GPR45,0.0004175944509841416,-0.002951284020972597,,11
ZNF683,0.0004147142651048327,-0.0015459349024141244,,13
RTL9,0.0004126199373119011,-0.0008236587485573385,,13
ASPDH,0.0004062802728283423,-0.0022984772049170084,,12
BMP8B,0.000406158484123056,-0.0016877981569363865,,13
NHLRC4,0.00040190161215492774,-0.003141534196149612,,13
SLC35F1,0.00039921089326248996,-0.00325464292999235,,13
PXT1,0.0003965198696056086,-0.0017255772931152127,,11
C17orf53,0.00039627826961879606,-0.0036403198435355486,,13
APOA1,0.00039407433343195935,-0.0022839396600687458,-0.003681821002851933,14
ORC1,0.00039338107877438935,-0.0038665390163007476,-0.00607239754072111,14
C4orf51,0.0003932316127084323,-0.0013732287602646162,,12
GAS2,0.000392287524655441,-0.0015742243367172003,,13
GDF10,0.00039190321882507745,-0.0011131552668076285,-0.005410537433755974,14
SPRED3,0.0003844619800091117,-0.003294549536292275,-0.007095918836246122,14
ZSCAN20,0.0003843557579048633,-0.0010559909104843937,-0.005123611243109528,14
GALNT16,0.00038397396136999253,-0.003314793741433186,-0.01062973418697841,14
GAS2L2,0.00038362242386067797,-0.0017592515742230368,,11
SPDYE1,0.0003820025592174602,-0.0028268054825213683,,11
MLIP,0.0003784228550418659,-0.002155327577241102,,12
SLC5A10,0.00037389479043908506,-0.0013274520282449628,,12
EYS,0.0003720243357924975,-0.0018751501160091076,,11
IL37,0.00037146902568353443,-0.0017912963396677516,,12
DGKB,0.00036818434085285345,-0.0025437312090629384,-0.0038142839458880813,14
TIGD3,0.0003677801809832536,-0.0026751180274297874,,12
GPR176,0.0003654759731192412,-0.003422254208175725,-0.005140992566490226,14
TRIM50,0.000364577417225258,-0.0018119033223023937,-0.0028799137484837463,14
DNAJB13,0.0003595837634360393,-0.0022030488473616487,,13
AMTN,0.00035933688893056054,-0.0011042686182643072,,12
DPYSL4,0.0003527973857658807,-0.002544749166104429,,13
AXDND1,0.0003517265637996775,-0.002403944098316151,,13
DAOA,0.0003516990590740752,-0.002171731315550853,,9
TAAR2,0.0003489352171892393,-0.002296186664242629,,11
TMEM40,0.00034836227461177896,-0.0009003455789342831,,9
SLC2A4,0.0003479154308241905,-0.002087935000924273,,13
DRC7,0.00034587471243819663,-0.0008340184578506086,,11
USP45,0.0003457637244832843,0.0032114252440358483,-0.013696967403062112,14
SCML2,0.00034543154276612907,-0.0031891778404812363,,13
KCTD16,0.000344163861362518,-0.0015358025225771985,,13
CAPN5,0.0003437295869600606,-0.0037320974913167848,-0.008802042890664002,14
CLPSL1,0.00033572808477445296,-0.0038443705959488737,-0.007969662274962304,14
WNT2B,0.0003317575554510195,-0.004326646249599591,-0.005883632175541564,14
SEMA4G,0.0003305178037920287,-0.002126621429379476,-0.00610923081162713,14
PEX14,0.000329649623360343,-0.0009959306351846346,-0.0038029451089672843,14
BEND3,0.0003275750436356552,-0.0032117880057371175,-0.004749183467557319,14
MINAR1,0.0003240424103240371,-0.0025320512130854534,-0.0037933068387286974,14
MAEL,0.00032372800510051063,-0.0016017885598840808,,13
C10orf53,0.000322001671666766,-0.001326948351090602,,11
C9orf153,0.0003218305512013048,-0.0016802495523459417,,11
GDPGP1,0.00031865956920542303,-0.004680410394747963,-0.00908144584668491,14
CDH19,0.0003180648708400079,-0.0030340870750964082,,11
ZBED9,0.00031474116122223603,-0.0022453681102422,-0.0028092989308358663,14
NDP,0.0003063930124620511,-0.0018303598979309188,,13
CREG2,0.00030168274514496277,-0.0014534518812191176,,13
CENPBD1,0.0003001067329302537,-0.0004286571465722801,-0.007577691650465577,14
PYY,0.00029920987513837354,-0.001696316600915178,,13
HTR2A,0.00029558075349170944,-0.0018130168656288908,,12
OTX2,0.0002950827055563093,-0.004135410967159397,,13
CHEK1,0.00029446164287634,-0.002531738647337958,-0.007124208807637948,14
SPINK13,0.0002913493079129301,-0.0014534518812190627,,13
PPDPFL,0.00028751563057684943,-0.002115557190684166,,13
ADCY10,0.00028699782447548543,-0.002498019112165539,-0.003690548620833159,14
GSX2,0.00028678007113341317,-0.0016646002638897798,,12
LAYN,0.00028092748972792953,0.0022355824594034934,-0.010026097882525543,14
USP42,0.0002756753215907715,0.0034467924468433915,-0.01022309821425931,14
CSMD3,0.00027438492423260605,-0.0015348918525131597,,10
CPNE8,0.00027384598574647874,0.0032967652312285703,-0.00933476898918902,14
CYP26B1,0.00027052137571918143,-0.00310412718503818,-0.006313340670719435,14
RANBP10,0.00026878790038171215,-0.0035038189809147397,-0.007580681513067494,14
TRPV5,0.00026355592571954866,-0.0016029941979389187,,12
PASD1,0.00026127057819499955,-0.0009909394879430529,,12
FLT3LG,0.0002588903338691678,-0.004423838289062869,,13
FMO4,0.0002558883730876108,-0.0022414626327344448,,13
SLC35D3,0.0002549640282395608,-0.0019271470485236796,,13
STH,0.0002547870087030816,-0.0008677306331077855,,13
HOXC11,0.0002542571874876487,-0.003296936149568344,,13
REEP4,0.0002534858068452794,-0.0001702058324192132,-0.0092127539015118,14
C19orf12,0.0002515345319434712,-0.0013082324417209052,-0.011110185724604194,14
IL22RA1,0.0002470256227520836,-0.0031691807034977594,,11
CLRN2,0.00024516880796069307,-0.0020721871778938187,,10
SLC8A3,0.00023870357796211664,-0.0027064719502449706,,13
SAMD14,0.00023824167494246895,-0.0020400671284845897,-0.003423089542272707,14
SCEL,0.00023581398387599213,-0.0015976792106618038,,12
C17orf64,0.00023459419495443744,-0.00176461973924486,,10
ANGPTL5,0.00023355667115024502,-0.0018360141821943015,,13
GRIK1,0.00023353629222090091,-0.0028130045603890165,,13
GALR2,0.00023283801635105243,-0.0038666084540616773,-0.004600522916752287,14
OR4P4,0.00023246889583770648,-0.0019090207831412068,,8
PIP4P2,0.00023174674424538823,-0.00020502170730579868,-0.01229916530210331,14
TUBA3E,0.00022886526318313427,-0.0015358025225773102,,13
PNMA6E,0.00022853537481659742,-0.0020094135198105295,,13
PRR23C,0.00022743261109460617,-0.002409583110092414,,13
RNFT2,0.00021985278399882225,-0.0017527034061221144,-0.005600678640804404,14
HSD11B1,0.00021666671026134853,-0.0027235463287838225,-0.0037745285813625237,14
PTPRR,0.00021352126738848775,-0.0030873997120947597,,13
ABRA,0.0002102409372951155,-0.0017184630852925776,,12
LRRTM4,0.00020467758165536713,-0.002913175824785042,,12
OR4K5,0.00020240931195589497,-0.003264892155286632,,12
ZNF530,0.00020011040349251257,-0.003820022457772858,-0.006243125143476603,14
EPHA7,0.0001993747823310354,-0.0019425378639115838,,13
RGPD4,0.00019572989058722857,-0.0007260349753456102,,10
CYP26A1,0.00019256367737677742,-0.0017889742710415714,,13
MUSK,0.00019191142259707776,-0.0023647921147187598,,12
ELOVL3,0.00018602434779588575,-0.0018629727864312362,,13
SHISAL1,0.00017845858937447597,-0.0020866424671765037,-0.004371319614660807,14
CD300C,0.0001764253232993185,-0.0030061369850013495,,13
THAP8,0.00017561506435659582,-0.005285575624233655,-0.008960525197674023,14
GNG13,0.000171775589469783,-0.0013893779970443705,,12
SIGLEC8,0.00016625976920951784,-0.00307102797955741,-0.0051308690206598095,14
SMC1B,0.0001660650187179316,-0.0013638883144271564,,12
H6PD,0.00016457501754943673,-0.0005824485737953393,-0.015814550457415436,14
KRT31,0.00016367566349251642,-0.0020551591993160315,,13
ARSI,0.00016357294176556705,-0.0017707929034673792,-0.003993987335976234,14
ARHGEF39,0.00016315677013661512,-0.002697191468240334,-0.005262032801556549,14
RASAL1,0.0001621683381475664,-0.0031366557565382326,,10
SMIM21,0.000161970370112057,-0.002409583110092364,,13
ANKRD33,0.00016181695853233083,-0.002084599977861204,,11
SYCP1,0.0001607300131668975,-0.0013130397815437464,,13
NAT2,0.00015624004343015138,-0.002560205337427207,,12
GNG8,0.0001553771806962663,-0.0017535325614859592,,13
ARHGAP6,0.00015411506642618015,-0.0025907197876490033,-0.008888749492460928,14
XPNPEP2,0.00015262628742145477,-0.0007856267106970358,,11
ZBTB8B,0.0001470256803996195,-0.0018446826450685644,,12
DBX1,0.00014549400519482992,-0.001618919964449239,,13
KRTDAP,0.00014446091054421564,-0.0010829349720611232,,12
PPM1E,0.00014225925464717918,-0.003041593549080351,,12
KCNJ9,0.00014197595623043763,-0.0027366314175706966,,13
SYCP2L,0.00013301777714784738,-0.003706604152154174,,13
ELFN2,0.00013210428361272398,-0.0023089333623958867,,11
EGR4,0.0001310777237454804,-0.0019280419935623892,,12
DNAH10,0.00012848821232168512,-0.0030457141413376804,,13
SIRPG,0.00012438892823495124,-0.003522530655702441,-0.0049921708002979345,14
PAFAH2,0.0001232977833594236,-0.0032134763580162866,-0.008288399855258114,14
PRSS35,0.0001231264570349441,-0.0013030208399723664,-0.002806924165259754,14
WNT10A,0.0001215804449688965,-0.0017089816200882703,-0.00449644718518568,14
OR5R1,0.0001213739065419325,-0.0026998591688152636,,11
TYRP1,0.00012032097781309667,-0.00222063192497895,,13
DNMBP,0.00011815439109979129,-0.0006687257800561303,-0.00802783814242606,14
AQP2,0.00011654520765327781,-0.001716110743506977,,13
CCN6,0.00011243727953465948,-0.000917610460933321,,12
RIOX1,0.00011064897851578129,0.0003252664127047849,-0.007138304879313205,14
GPR173,0.00010705453681470184,-0.004579080694074203,-0.009055729540144256,14
TERC,0.00010380629593579704,-0.0028821047103167984,-0.00545258061737266,14
MS4A15,0.00010213769123773733,-0.0035377054003605662,,13
GLTP,9.903544214552718e-05,-0.0033909431859290838,-0.009367585322132568,14
GAREM2,9.644162020006625e-05,-0.004103488936984008,-0.0054186087218602635,14
MUC3A,9.628549335031523e-05,-0.0022580486484810557,-0.006119668012875962,14
AGBL3,9.592093889278977e-05,-0.0030323615049336378,,13
NDNF,9.417851239930359e-05,0.002524037710413207,,13
TMEM95,9.41615150293186e-05,-0.001608147443414861,,13
CLCN1,9.329557412018323e-05,-0.0024327197856142064,,13
SYNDIG1L,9.145722290877456e-05,-0.003120342063881108,,13
C11orf45,9.128994809890083e-05,-0.0027942328128886416,-0.004676494621277639,14
CLDN16,9.114905417967755e-05,-0.0014901441276348511,-0.0037382846749943336,14
MAP3K19,9.03929985472623e-05,-0.0015358025225772778,,13
ZNF585A,8.901724503447229e-05,-0.000552855081615358,-0.005701545337981241,14
LCE1A,8.438667924489877e-05,-0.003279566103218023,,12
KCNV1,8.150270797904558e-05,-0.0015672735739782886,,10
KLHL32,7.862409226357852e-05,-0.0014566421697498142,,12
KBTBD6,7.808254229972078e-05,-0.0033904505902882087,-0.005558029883064811,14
OR52I2,7.775134252137462e-05,-0.002326385370433224,,12
HS1BP3,7.731187916593491e-05,-0.0030328427083604692,-0.005856175411535072,14
SOX2,7.424496492811636e-05,-0.002473286673362263,,13
CLPSL2,7.419244936777332e-05,-0.0033408565892595735,-0.005611865854895464,14
GGNBP2,7.21856376786599e-05,0.0037199211846344893,-0.005060119647142642,14
USP35,7.069711298887764e-05,0.0014527689500264751,-0.0072164231874696375,14
LEXM,6.712022664707872e-05,-0.0013696976482610338,,12
FAM240A,6.654370824538414e-05,-0.0014294131755513196,,12
USP17L3,6.444044856470689e-05,-0.0023749882771161796,,12
OR2AG2,6.01418787083835e-05,-0.00240958311009236,,11
RPH3AL,5.881552836685426e-05,-0.001089183703309592,,13
KRBA2,5.752458600441552e-05,-0.0028299340212842826,-0.005451752067740355,14
SLCO5A1,5.466324677630493e-05,-0.002015094347828801,-0.006639480264673677,14
TBPL2,5.3365874586126666e-05,-0.0014276841329671427,,10
TENM1,5.23912818649832e-05,-0.002394848425609567,,13
UTS2,5.035193404373962e-05,-0.0012767672812548825,,12
ZNF429,4.673852447988837e-05,-0.0007281468186267694,,11
OR2G2,4.364543932950048e-05,-0.0038212420556749784,,11
GPR150,4.1404831188101344e-05,-0.0029584503712758517,,13
APOA2,4.1308962139859956e-05,-0.0030024650382569863,,13
B4GALNT2,3.974705748356058e-05,-0.0015266772013399488,,11
PLAC1,3.859426774018562e-05,-0.0024330532920929654,,13
SERPINI2,3.344117030002619e-05,-0.002229491945521742,,13
IGFL3,3.0290874863115925e-05,-0.0024359949028312454,,12
CRISP1,3.002893734162332e-05,-0.001064331497362587,,11
DNLZ,2.7461287124384984e-05,-0.002932922408072997,-0.005785264117754395,14
TMEM200A,2.3343814525133675e-05,-0.003429458802725674,-0.0068892252051278545,14
RSPO2,2.2197594383851323e-05,-0.001328433206815601,,11
BHLHE22,2.0845067039500183e-05,-0.003307804128709526,-0.006069369030581253,14
NNAT,2.055777174683001e-05,-0.0033336124520529885,,13
LYG1,2.0141814352323252e-05,-0.003212087162159631,,13
FAM240C,1.9825510261151302e-05,-0.0025430261644340973,,12
ACSM5,1.84312340317212e-05,-0.0024466725656061374,-0.006393329267949046,14
GSG1,1.633863512713967e-05,-0.0015358025225772891,,13
RIMKLA,1.6310671571509654e-05,-0.002307081166476976,-0.004513030834709187,14
MYPN,1.5915742841819292e-05,-0.001649557927901441,,11
TMEM158,1.5000418804907614e-05,0.00027870398459962865,-0.010062326481382614,14
TLDC2,1.464431159866914e-05,-0.0027204598337028075,,12
